anime_id,mal_id,title,english_title,user_preferred_title,cover_image_large
184322,60303.0,"Shinjiteita Nakamatachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakamatachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!","My Gift Lvl 9999 Unlimited Gacha: Backstabbed in a Backwater Dungeon, I'm Out for Revenge!","Shinjiteita Nakamatachi ni Dungeon Okuchi de Korosarekaketa ga Gift ""Mugen Gacha"" de Level 9999 no Nakamatachi wo Te ni Irete Moto Party Member to Sekai ni Fukushuu & ""Zamaa!"" Shimasu!",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184322-rRkaMQ7J1zOI.jpg
179302,59267.0,SANDA,SANDA,SANDA,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179302-gWWAh5BfQyl4.jpg
129195,47158.0,Tomodachi no Imouto ga Ore ni dake Uzai,My Friend's Little Sister Has It In for Me!,Tomodachi no Imouto ga Ore ni dake Uzai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx129195-9BT4wE1QTLj2.jpg
198188,62405.0,Fujimoto Tatsuki 17-26,Tatsuki Fujimoto 17-26,Fujimoto Tatsuki 17-26,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198188-h3w6uICVNhqh.png
194884,61903.0,Kaguya-sama wa Kokurasetai: Otona e no Kaidan,Kaguya-sama: Love Is War -Stairway to Adulthood-,Kaguya-sama wa Kokurasetai: Otona e no Kaidan,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194884-IPsXbyYrRf4A.png
180523,59644.0,Yasei no Last Boss ga Arawareta!,A Wild Last Boss Appeared!,Yasei no Last Boss ga Arawareta!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180523-FjvW1XByUNMK.jpg
183385,60168.0,"Watashi wo Tabetai, Hitodenashi",This Monster Wants to Eat Me,"Watashi wo Tabetai, Hitodenashi",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183385-wD838idChIbV.png
169969,56854.0,Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga,Hero Without a Class: Who Even Needs Skills?!,Mushoku no Eiyuu: Betsu ni Skill nanka Ira Nakattan Daga,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx169969-SqCjoqYT4A6Z.jpg
180082,59517.0,Chitose-kun wa Ramune Bin no Naka,Chitose Is in the Ramune Bottle,Chitose-kun wa Ramune Bin no Naka,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180082-iz2u8kKo5lxz.png
195153,61917.0,Towa no Yuugure,Dusk Beyond the End of the World,Towa no Yuugure,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195153-yiRxZP5pPJLi.png
188487,61276.0,"Mikata ga Yowa Sugite Hojo Mahou ni Toushite Ita Kyuutei Mahoushi, Tsuihou Sarete Saikyou wo Mezasu",The Banished Court Magician Aims to Become the Strongest,"Mikata ga Yowa Sugite Hojo Mahou ni Toushite Ita Kyuutei Mahoushi, Tsuihou Sarete Saikyou wo Mezasu",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188487-gewgvReLVli9.jpg
185731,60564.0,Ranma 1/2 (2024) 2nd Season,Ranma1/2 (2024) Season 2,Ranma 1/2 (2024) 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185731-PJ6WKcFDUI4B.jpg
187663,61174.0,Sozai Saishuka no Isekai Ryokouki,A Gatherer's Adventure in Isekai,Sozai Saishuka no Isekai Ryokouki,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187663-VVdpMlkhwMSh.jpg
185801,60619.0,Nageki no Bourei wa Intai Shitai 2,Let This Grieving Soul Retire Cour 2,Nageki no Bourei wa Intai Shitai 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185801-HaxWxYlkFnRg.png
185575,60531.0,Bukiyou na Senpai.,My Awkward Senpai,Bukiyou na Senpai.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185575-moQeN8f5xRBv.jpg
183965,60254.0,Yano-kun no Futsuu no Hibi,Yano-kun's Ordinary Days,Yano-kun no Futsuu no Hibi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183965-7oMzkJp4FUyP.jpg
195240,61930.0,Uma Musume: Cinderella Gray Part 2,Umamusume: Cinderella Gray 2nd Cour,Uma Musume: Cinderella Gray Part 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195240-hKcmllV6YHQT.jpg
173692,57888.0,"Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.","Dad is a Hero, Mom is a Spirit, I'm a Reincarnator","Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx173692-shp7PGRQyCQl.jpg
183291,60162.0,"Akujiki Reijou to Kyouketsu Koushaku: Sono Mamono, Watashi ga Oishiku Itadakimasu!","Pass the Monster Meat, Milady!","Akujiki Reijou to Kyouketsu Koushaku: Sono Mamono, Watashi ga Oishiku Itadakimasu!",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183291-qm3bQT1wpmka.jpg
187464,61159.0,Toujima Tanzaburou wa Kamen Rider ni Naritai,Tojima Wants to Be a Kamen Rider,Toujima Tanzaburou wa Kamen Rider ni Naritai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187464-y7rJ2F0JYuIn.jpg
187921,61200.0,Shuumatsu no Valkyrie III,Record of Ragnarok III,Shuumatsu no Valkyrie III,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187921-jHCMGThdJtS6.jpg
185116,60427.0,Gnosia,GNOSIA,Gnosia,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185116-DIFRjiMgz1IS.jpg
140291,50139.0,Disney Twisted-Wonderland: THE ANIMATION - Season 1: EPISODE of HEARTSLABYUL,Disney Twisted-Wonderland: The Animation,Disney Twisted-Wonderland: THE ANIMATION - Season 1: EPISODE of HEARTSLABYUL,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx140291-RAwYjwC9vWDR.png
180436,59623.0,WanDance,Wandance,WanDance,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180436-zR0dJuKGZNOK.jpg
187940,61209.0,Kao ni Denai Kashiwada-san to Kao ni Deru Oota-kun,Inexpressive Kashiwada and Expressive Oota,Kao ni Denai Kashiwada-san to Kao ni Deru Oota-kun,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187940-3ugUhO9h0luh.jpg
176298,58515.0,Kekkon Yubiwa Monogatari II,Tales of Wedding Rings Season 2,Kekkon Yubiwa Monogatari II,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx176298-fK1c8bBA73WQ.jpg
140337,50159.0,Zombie Land Saga: Yume Ginga Paradise,Zombie Land Saga: Yumeginga Paradise,Zombie Land Saga: Yume Ginga Paradise,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx140337-8EtbiPurofcC.jpg
179930,59435.0,Undead Unluck: Winter-hen,Undead Unluck: Winter Arc,Undead Unluck: Winter-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179930-xUYfykPhQmGm.jpg
174914,58146.0,Tensei Akujo no Kuro Rekishi,The Dark History of the Reincarnated Villainess,Tensei Akujo no Kuro Rekishi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx174914-RfPIqbrapByY.jpg
179992,59484.0,Kikaijikake no Marie,Mechanical Marie,Kikaijikake no Marie,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179992-tu21efjGADCO.png
186621,60969.0,Taiyou yori mo Mabushii Hoshi,A Star Brighter Than the Sun,Taiyou yori mo Mabushii Hoshi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186621-jFeAgDQkQMUm.jpg
186524,60933.0,Chanto Suenai Kyuuketsuki-chan,Li'l Miss Vampire Can't Suck Right,Chanto Suenai Kyuuketsuki-chan,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186524-JSsyFR3FqTO8.jpg
187331,61142.0,Sawaranaide Kotesashi-kun,Hands off: Sawaranaide Kotesashi-kun!,Sawaranaide Kotesashi-kun,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187331-ylRHyvJIVPeO.jpg
162890,54757.0,3-nen Z-gumi Ginpachi-sensei,GINTAMA - Mr. Ginpachi's Zany Class,3-nen Z-gumi Ginpachi-sensei,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx162890-vDRlo1KuRM6W.jpg
194447,61851.0,Isekai Quartet 3,Isekai Quartet 3,Isekai Quartet 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194447-sgmaOpJ0VIUI.jpg
204066,62392.0,Jujutsu Kaisen: Shibuya Jihen Tokubetsu Henshuu-ban x Shimetsu Kaiyuu Senkou Jouei,JUJUTSU KAISEN: Execution -Shibuya Incident x The Culling Game Begins-,Jujutsu Kaisen: Shibuya Jihen Tokubetsu Henshuu-ban x Shimetsu Kaiyuu Senkou Jouei,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx204066-Gb5k7j6Cpbng.jpg
186161,60765.0,Kimi to Koete Koi ni Naru,"With You, Our Love Will Make It Through",Kimi to Koete Koi ni Naru,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186161-YijWl9vZKmFI.jpg
193968,61773.0,Let’s Play: Quest Darake no My Life,Let’s Play,Let’s Play: Quest Darake no My Life,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193968-tXbbqBOTuClj.jpg
173523,57859.0,Egao no Taenai Shokuba desu.,A Mangaka's Weirdly Wonderful Workplace,Egao no Taenai Shokuba desu.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx173523-wy1rDK1NaKuc.png
186190,60781.0,Alma-chan wa Kazoku ni Naritai,Alma-chan Wants to Be a Family!,Alma-chan wa Kazoku ni Naritai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186190-k8Q97dpKAOHE.png
188388,61269.0,DIGIMON BEATBREAK,DIGIMON BEATBREAK,DIGIMON BEATBREAK,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188388-aXx9fsnvezBf.jpg
186920,61072.0,Shuumatsu Touring,Touring After the Apocalypse,Shuumatsu Touring,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186920-sDg7ZRCXOdxM.jpg
185773,60610.0,Hateshinaki Scarlet,Scarlet,Hateshinaki Scarlet,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185773-N7dLeWyB14VA.png
177271,58772.0,Kakuriyo no Yadomeshi 2nd Season,Kakuriyo -Bed & Breakfast for Spirits- 2,Kakuriyo no Yadomeshi 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177271-anyazmpWyX3m.jpg
190840,61517.0,Kingdom 6th Season,Kingdom Season 6,Kingdom 6th Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx190840-CvKAz6aWHB21.png
184718,60347.0,Cat's♥Eye (2025),Cat's Eye (2025),Cat's♥Eye (2025),https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184718-GvNnorokj1i3.jpg
186914,61067.0,Ninja to Gokudou,Ninja Vs. Gokudo,Ninja to Gokudou,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186914-8fVK9eu1ZOKa.jpg
198561,62144.0,"Potion, Wagami wo Tasukeru",I Saved Myself with a Potion!: Life in Another World,"Potion, Wagami wo Tasukeru",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198561-ugYb3oLGGdbD.png
170018,56877.0,Ao no Orchestra Season 2,Blue Orchestra Season 2,Ao no Orchestra Season 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170018-1PqdLX68YayA.jpg
170936,57189.0,Debu to Love to Ayamachi to!,Plus-sized Misadventures in Love!,Debu to Love to Ayamachi to!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170936-NlDYAjV86ljm.png
184642,60336.0,Star Wars: Visions Volume 3,Star Wars: Visions Volume 3,Star Wars: Visions Volume 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184642-FaOTBESzL9gq.jpg
184997,60378.0,Shabake,Shabake,Shabake,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184997-CnmvTLC9JQP0.jpg
196553,62126.0,SI-VIS: The Sound of Heroes,SI-VIS: The Sound of Heroes,SI-VIS: The Sound of Heroes,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196553-D3VP02WhYXsX.jpg
186714,59817.0,GIRLS BAND CRY: Seishun Kyousoukyoku,,GIRLS BAND CRY: Seishun Kyousoukyoku,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186714-tQVs0CUEoM6Y.jpg
204080,,IRIS OUT,,IRIS OUT,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b204080-S9Wq1GCLCiel.jpg
198312,62428.0,Heika Watashi wo Wasurete Kudasai,,Heika Watashi wo Wasurete Kudasai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198312-7FNrHGI29mYt.jpg
194872,61834.0,Golden Kamuy: Inazuma Goutou to Mamushi no Ogin/Shimaenaga,,Golden Kamuy: Inazuma Goutou to Mamushi no Ogin/Shimaenaga,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194872-J11fIWuuU6T4.jpg
198117,62378.0,GANGLION,,GANGLION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198117-nvB6Lh5pqecC.png
194712,63046.0,Nukitashi THE ANIMATION OVAs,,Nukitashi THE ANIMATION OVAs,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194712-lfwR1kGiy8NR.png
177686,58915.0,Housenka,The Last Blossom,Housenka,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177686-9CwCvp3mkDI3.jpg
199154,,"GIRLS BAND CRY: Naa, Mirai.",,"GIRLS BAND CRY: Naa, Mirai.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199154-uqZFZ49UJzuv.jpg
193923,61770.0,Kono Hon wo Nusumu Mono wa,,Kono Hon wo Nusumu Mono wa,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193923-BJPyMB55Q4WC.jpg
132776,48701.0,Peleliu: Rakuen no Guernica,,Peleliu: Rakuen no Guernica,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx132776-uZLvjGAa4qup.jpg
183384,60159.0,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen 2,,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183384-ecrP3DzrDvhM.jpg
187166,61107.0,Ganso! Bandori-chan,GANSO! BanG Dream Chan,Ganso! Bandori-chan,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187166-ASfp7wErGrxQ.png
196230,62066.0,Monster Strike: Deadverse Reloaded,Strike World: Deadverse Reloaded the Anime,Monster Strike: Deadverse Reloaded,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b196230-Ldqd9onRZhix.png
187860,61184.0,Nohara Hiroshi: Hiru Meshi no Ryuugi,Style of Hiroshi Nohara's Lunch,Nohara Hiroshi: Hiru Meshi no Ryuugi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187860-R1IHWJGSL4EB.jpg
196750,62328.0,Sister Breeder,,Sister Breeder,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196750-qwkwqdNMXIwD.png
182531,62379.0,Guilty Hole,Guilty Hole ～ Room of Guilty Pleasure,Guilty Hole,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182531-u1aOKnUuC9dH.png
201151,,THE LENTICULARS,THE LENTICULARS,THE LENTICULARS,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx201151-DA2N96rmqFsS.jpg
196722,62315.0,Reika wa Karei na Boku no Joou THE ANIMATION,,Reika wa Karei na Boku no Joou THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196722-mpsggThw5jFv.png
183414,60773.0,Kimi to Idol Precure♪ Omatase! Kimi ni Todokeru KirakkiLive!,,Kimi to Idol Precure♪ Omatase! Kimi ni Todokeru KirakkiLive!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183414-YQT1XNrqnwGX.jpg
199009,62496.0,2200-nen Neko no Kuni Nippon,,2200-nen Neko no Kuni Nippon,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199009-MxwkHEavznVW.jpg
194353,62316.0,Choro Mesu Days,,Choro Mesu Days,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194353-DYQodQxpFuXD.png
200228,62689.0,Oshikake! Bakunyuu Gal Harem Seikatsu,,Oshikake! Bakunyuu Gal Harem Seikatsu,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx200228-r8Bm5BulKKOS.jpg
191403,61558.0,Aikatsu! x PriPara THE MOVIE -Deai no Kiseki-,,Aikatsu! x PriPara THE MOVIE -Deai no Kiseki-,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx191403-LO11W26aFEZG.png
198048,62380.0,Natsuzuma,,Natsuzuma,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198048-ChBdGvIIDqrk.png
193294,61736.0,Toritsukare Otoko,,Toritsukare Otoko,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193294-cWRDRpwqGYDA.jpg
188928,62406.0,Natsu to Hako,,Natsu to Hako,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188928-qzOaoEWGmpIA.png
196547,62145.0,H na Gishi Series The Animation,,H na Gishi Series The Animation,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196547-hXnKykN7Ky4Z.png
196116,62353.0,Nagachichi Nagai-san THE ANIMATION,,Nagachichi Nagai-san THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196116-3bli0EwyZlBM.png
185694,60551.0,Hyakushou Kizoku 3rd Season,,Hyakushou Kizoku 3rd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185694-9QHeiSLvokWY.png
201975,,Kegareboshi Aka,,Kegareboshi Aka,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx201975-qSaLXSKe4xsV.png
199794,62643.0,Anila to Cocora,,Anila to Cocora,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199794-DjnzEzfFG559.jpg
196540,62314.0,Seikon no Aria,,Seikon no Aria,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196540-bgmJs8Kou7zD.png
201974,,Kegareboshi Ao,,Kegareboshi Ao,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx201974-sK67F7OMBUdq.png
195360,62339.0,Honey Blonde 2,,Honey Blonde 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195360-PAlYR0UnuGdV.png
200642,62579.0,Wadachi wo Koete Yuke,,Wadachi wo Koete Yuke,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx200642-awSEn9xCjqr2.png
194389,62005.0,Koala Enikki,Koala's Diary,Koala Enikki,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194389-DAbj4TOj5GB9.png
188529,61254.0,Ugoku! Neko Mukashi Banashi,Cat Tales,Ugoku! Neko Mukashi Banashi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188529-6o9byjahRpEx.jpg
198344,62537.0,Mesu wo Karu Mura,,Mesu wo Karu Mura,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198344-LVBMXsAdeHU5.png
198046,62369.0,Do S na Pet,,Do S na Pet,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198046-M34Xlo7MyCLL.png
199162,62578.0,Cool de M,,Cool de M,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199162-8ZpNn7vPn2rY.jpg
198926,62522.0,Chou Futsuu Mahou Shoujo Asumi Toruverse,,Chou Futsuu Mahou Shoujo Asumi Toruverse,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198926-J5Ml6dqNGze9.png
199812,62682.0,Sawaranaide Kotesashi-kun Mini Anime Gekijou,Hands off: Sawaranaide Kotesashi-kun! Mini Anime,Sawaranaide Kotesashi-kun Mini Anime Gekijou,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199812-88EBKcwBqQjG.png
199164,62577.0,Seihou Shouka Saint Lime VN: VeasTube Eroero Haishin Edition♪,,Seihou Shouka Saint Lime VN: VeasTube Eroero Haishin Edition♪,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199164-kQ2sVvNXU392.jpg
199635,62676.0,PetitCure: Precure Fairies Season 2,,PetitCure: Precure Fairies Season 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199635-rgif9o9VWMrt.png
200374,62674.0,Kikaijikake no Marie Mini Anime,,Kikaijikake no Marie Mini Anime,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx200374-ga7euuzgL1Hr.png
202281,,BLUE GALE XABUNGLE SIDE R,,BLUE GALE XABUNGLE SIDE R,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx202281-18q94dGUKfxt.jpg
186736,60983.0,Kagaku×Bouken Survival! 2nd Season,,Kagaku×Bouken Survival! 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186736-zYDrRDuC55s5.png
188522,61278.0,Sumikko Gurashi: Sora no Ookoku to Futari no Ko,,Sumikko Gurashi: Sora no Ookoku to Futari no Ko,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188522-7SmOUONrHvrL.png
204628,62548.0,Oshi ga Buka ni Narimashita,,Oshi ga Buka ni Narimashita,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx204628-KMFuMxHux58O.png
207848,62807.0,Digimon Story Time Stranger: Prelude,Digimon Story Time Stranger Prelude,Digimon Story Time Stranger: Prelude,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx207848-Vo4EzCwJ3NZ1.png
195383,61924.0,MUZIK TIGER In the Forest 2,,MUZIK TIGER In the Forest 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195383-v8nJ26HD0Lcd.png
199008,62523.0,Uso Tantei Tomanto,,Uso Tantei Tomanto,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199008-P45zksUSzTWD.png
195173,61922.0,SHIBUYA♡HACHI Part 4,,SHIBUYA♡HACHI Part 4,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195173-vjXBdO73KocO.jpg
198413,62231.0,JOCHUM Season 2,,JOCHUM Season 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198413-IDC13Jyk0xYD.png
204696,,Little Twin Stars: Hajimari no Monogatari,,Little Twin Stars: Hajimari no Monogatari,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx204696-Yet85OH1PeCF.png
198921,62504.0,Sylvanian Families: Freya no Wonder Days,,Sylvanian Families: Freya no Wonder Days,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198921-NMVQx7KSCnTd.png
194832,,Oshiri Tantei 9 Part 2,,Oshiri Tantei 9 Part 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194832-j9lUdLCYHd2N.png
208055,,LOCA!,,LOCA!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx208055-MYa7If5ksFhp.jpg
199931,62662.0,Dokodemo Makibao: World Tour,,Dokodemo Makibao: World Tour,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199931-EhQ6yMCbEvik.png
203146,63013.0,Atashin'chi NEXT 2,,Atashin'chi NEXT 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx203146-6Zx7wl6hOEFH.png
200375,62658.0,Inpuru-kun no Sonzai Shinai Oshigoto,,Inpuru-kun no Sonzai Shinai Oshigoto,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b200375-RxdzZA1qFTiZ.png
204621,62561.0,Koikeya SDGs Gekijou Suss to Tina Season 6,Koikeya SDGs Theater Suss & Tina Season 6,Koikeya SDGs Gekijou Suss to Tina Season 6,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b204621-8E7G89mDKBgr.png
172463,57658.0,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,JUJUTSU KAISEN Season 3: The Culling Game Part 1,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx172463-X6SY8XxtpV6P.jpg
182255,59978.0,Sousou no Frieren 2nd Season,Frieren: Beyond Journey’s End Season 2,Sousou no Frieren 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182255-L6ZKFNjNVZx3.png
166613,55825.0,Jigokuraku 2nd Season,Hell’s Paradise Season 2,Jigokuraku 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx166613-uHB8q3D4qbon.jpg
167152,56009.0,Yuusha Kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,Sentenced to Be a Hero,Yuusha Kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx167152-h1nUmM8Mlc7M.png
182587,60058.0,[Oshi no Ko] 3rd Season,【OSHI NO KO】Season 3,[Oshi no Ko] 3rd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182587-fsU8LOjmd7oj.jpg
179062,59229.0,Enen no Shouboutai: San no Shou Part 2,Fire Force Season 3 Part 2,Enen no Shouboutai: San no Shou Part 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179062-pbzYE1miZq61.png
184951,60371.0,Seihantai na Kimi to Boku,You and I Are Polar Opposites,Seihantai na Kimi to Boku,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184951-s8Lg2muPBhdX.jpg
166617,55830.0,Fate/strange Fake,Fate/strange Fake,Fate/strange Fake,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx166617-uYhlYhsFFeMg.png
190327,61469.0,JoJo no Kimyou na Bouken: Steel Ball Run,STEEL BALL RUN JoJo's Bizarre Adventure,JoJo no Kimyou na Bouken: Steel Ball Run,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx190327-vYP09GgkBrKx.png
187264,61128.0,Yuusha Party wo Oidasareta Kiyou Binbou,"Jack-of-All-Trades, Party of None",Yuusha Party wo Oidasareta Kiyou Binbou,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187264-aOUNQvTriPkX.jpg
180746,59711.0,Shibou Yuugi de Meshi wo Kuu.,SHIBOYUGI: Playing Death Games to Put Food on the Table,Shibou Yuugi de Meshi wo Kuu.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180746-XdDuegWTlmqz.png
201903,62896.0,Chou Kaguya-hime!,Cosmic Princess Kaguya!,Chou Kaguya-hime!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx201903-Yp5f33ar0Bev.png
